x(t-1), y(t-1), x(t), y(t), theta1(t-1), theta2(t-1), theta1(t), theta2(t), training
-3.097808,0.6885774,-3.146034,0.4159606,55,105,50,105,true
-3.146034,0.4159606,-3.345568,0.8984332,50,105,50,135,true
-3.345568,0.8984332,-3.413429,1.416109,50,135,50,135,true
-3.413429,1.416109,-3.344993,1.93371,50,135,50,165,true
-3.344993,1.93371,-3.144924,2.415961,50,165,50,180,true
-3.144924,2.415961,-2.826856,2.829998,50,180,50,180,true
-2.826856,2.829998,-3.06275,2.572852,50,180,45,180,true
-3.06275,2.572852,-2.677618,2.925367,45,180,45,195,true
-2.677618,2.925367,-2.214371,3.166191,45,195,45,210,true
-2.214371,3.166191,-1.70458,3.278912,45,210,45,240,true
-1.70458,3.278912,-1.182985,3.255849,45,240,45,240,true
-1.182985,3.255849,-0.8949009,3.346514,45,240,50,240,true
-0.8949009,3.346514,-0.5998268,3.411776,50,240,55,240,true
-0.5998268,3.411776,-0.3019156,3.450921,55,240,55,240,true
-0.3019156,3.450921,-0.5986938,3.411974,55,240,55,240,true
-0.5986938,3.411974,-0.8919228,3.347309,55,240,50,240,true
-0.8919228,3.347309,-1.179171,3.257232,50,240,45,240,true
-1.179171,3.257232,-1.458039,3.142312,45,240,40,240,true
-1.458039,3.142312,-1.726189,3.003377,40,240,35,240,true
-1.726189,3.003377,-1.981378,2.841504,35,240,30,240,true
-1.981378,2.841504,-2.221495,2.658,30,240,25,240,true
-2.221495,2.658,-1.982315,2.84085,25,240,30,240,true
-1.982315,2.84085,-1.727667,3.002527,30,240,35,240,true
-1.727667,3.002527,-1.459575,3.141599,35,240,40,240,true
-1.459575,3.141599,-1.180211,3.256855,40,240,45,240,true
-1.180211,3.256855,-0.8965747,3.346066,45,240,50,240,true
-0.8965747,3.346066,-0.4142129,3.146265,50,240,50,255,true
-0.4142129,3.146265,-3.576279E-07,2.828428,50,255,50,270,true
-3.576279E-07,2.828428,0.2465123,2.817665,50,270,50,270,true
0.2465123,2.817665,0.491151,2.785458,50,270,55,270,true
0.491151,2.785458,0.1384223,3.170394,55,270,55,255,true
0.1384223,3.170394,-0.301917,3.450921,55,255,55,240,true
-0.301917,3.450921,-0.7998568,3.607921,55,240,55,225,true
-0.7998568,3.607921,-1.321464,3.630695,55,225,55,210,true
-1.321464,3.630695,-1.631705,3.502249,55,210,55,210,true
-1.631705,3.502249,-1.930178,3.347032,55,210,50,210,true
-1.930178,3.347032,-2.214369,3.166194,50,210,45,210,true
-2.214369,3.166194,-2.481893,2.961151,45,210,40,210,true
-2.481893,2.961151,-2.730534,2.733568,40,210,35,210,true
-2.730534,2.733568,-3.144924,2.415961,35,210,35,195,true
-3.144924,2.415961,-3.462991,2.001924,35,195,35,180,true
-3.462991,2.001924,-3.663059,1.519673,35,180,35,180,true
-3.663059,1.519673,-3.731495,1.002073,35,180,35,165,true
-3.731495,1.002073,-3.663635,0.4843972,35,165,35,150,true
-3.663635,0.4843972,-3.691821,0.165302,35,150,30,150,true
-3.691821,0.165302,-3.692232,-0.1558516,30,150,25,150,true
-3.692232,-0.1558516,-3.664679,-0.4764395,25,150,20,150,true
-3.664679,-0.4764395,-3.609254,-0.7938185,20,150,15,150,true
-3.609254,-0.7938185,-3.526334,-1.105364,15,150,10,150,true
-3.526334,-1.105364,-3.416575,-1.408502,10,150,5,150,true
-3.416575,-1.408502,-3.733719,-0.9937572,5,150,5,165,true
-3.733719,-0.9937572,-3.932712,-0.5110619,5,165,5,180,true
-3.932712,-0.5110619,-3.999995,0.00668931,5,180,5,195,true
-3.999995,0.00668931,-3.930981,0.5242131,5,195,5,210,true
-3.930981,0.5242131,-3.730373,1.00624,5,210,5,225,true
-3.730373,1.00624,-3.411845,1.41992,5,225,5,225,true
-3.411845,1.41992,-3.276049,1.710076,5,225,10,225,true
-3.276049,1.710076,-3.115197,1.988066,10,225,15,225,true
-3.115197,1.988066,-2.930444,2.251524,15,225,20,225,true
-2.930444,2.251524,-2.723196,2.498211,20,225,25,225,true
-2.723196,2.498211,-2.4951,2.726047,25,225,30,225,true
-2.4951,2.726047,-2.249689,2.931852,30,225,35,225,true
-2.249689,2.931852,-2.732051,2.732052,35,225,35,210,true
-2.732051,2.732052,-3.146265,2.414215,35,210,35,195,true
-3.146265,2.414215,-3.464102,2.000001,35,195,35,180,true
-3.464102,2.000001,-3.663902,1.51764,35,180,35,180,true
-3.663902,1.51764,-3.517689,1.831195,35,180,35,180,true
-3.517689,1.831195,-3.344704,2.130813,35,180,45,180,true
-3.344704,2.130813,-3.148273,2.411595,45,180,45,180,true
-3.148273,2.411595,-2.9276,2.675176,45,180,50,180,true
-2.9276,2.675176,-2.684284,2.919251,50,180,55,180,true
-2.684284,2.919251,-2.420171,3.141685,55,180,60,180,true
-2.420171,3.141685,-2.137337,3.340539,60,180,65,180,true
-2.137337,3.340539,-1.838058,3.514108,65,180,70,180,true
-1.838058,3.514108,-1.524789,3.660933,70,180,75,180,true
-1.524789,3.660933,-1.836903,3.514712,75,180,70,180,true
-1.836903,3.514712,-2.135692,3.341591,70,180,65,180,true
-2.135692,3.341591,-2.418636,3.142867,65,180,60,180,true
-2.418636,3.142867,-2.683353,2.920108,60,180,55,180,true
-2.683353,2.920108,-2.923879,2.679243,55,180,55,180,true
-2.923879,2.679243,-2.57115,3.064179,55,180,55,180,true
-2.57115,3.064179,-2.294305,3.276609,55,180,55,180,true
-2.294305,3.276609,-2.679241,2.923881,55,180,55,180,true
-2.679241,2.923881,-2.41526,3.145462,55,180,60,180,true
-2.41526,3.145462,-2.132483,3.34364,60,180,65,180,true
-2.132483,3.34364,-1.833148,3.516672,65,180,70,180,true
-1.833148,3.516672,-1.519676,3.663058,70,180,75,180,true
-1.519676,3.663058,-1.194641,3.781567,75,180,80,180,true
-1.194641,3.781567,-0.6967886,3.938844,80,180,80,195,true
-0.6967886,3.938844,-0.175194,3.961909,80,195,80,195,true
-0.175194,3.961909,-0.5198343,3.931563,80,195,75,195,true
-0.5198343,3.931563,-0.8583511,3.871776,75,195,70,195,true
-0.8583511,3.871776,-1.36808,3.758771,70,195,70,180,true
-1.36808,3.758771,-1.690472,3.625232,70,180,65,180,true
-1.690472,3.625232,-2,3.464102,65,180,60,180,true
-2,3.464102,-2.291577,3.278518,60,180,60,180,true
-2.291577,3.278518,-2.566889,3.067749,60,180,55,180,true
-2.566889,3.067749,-2.823541,2.833306,55,180,50,180,true
-2.823541,2.833306,-3.0593,2.576953,50,180,45,180,true
-3.0593,2.576953,-3.272123,2.300699,45,180,40,180,true
-3.272123,2.300699,-3.460189,2.006763,40,180,35,180,true
-3.460189,2.006763,-3.621923,1.697551,35,180,30,180,true
-3.621923,1.697551,-3.779895,1.199918,30,180,30,180,true
-3.779895,1.199918,-3.803688,0.6783552,30,180,30,150,true
-3.803688,0.6783552,-3.730091,1.007287,30,150,35,150,true
-3.730091,1.007287,-3.629202,1.325557,35,150,40,150,true
-3.629202,1.325557,-3.500765,1.634887,40,150,45,150,true
-3.500765,1.634887,-3.345595,1.932667,45,150,50,150,true
-3.345595,1.932667,-3.164789,2.216375,50,150,55,150,true
-3.164789,2.216375,-2.959713,2.483607,55,150,60,150,true
-2.959713,2.483607,-2.731989,2.732112,60,150,65,150,true
-2.731989,2.732112,-2.483541,2.959769,65,150,70,150,true
-2.483541,2.959769,-2.724622,2.496657,70,150,70,135,true
-2.724622,2.496657,-2.837626,1.986927,70,135,70,120,true
-2.837626,1.986927,-2.814852,1.46532,70,120,70,105,true
-2.814852,1.46532,-2.676713,1.704629,70,105,70,105,true
-2.676713,1.704629,-2.518067,1.931293,70,105,75,105,true
-2.518067,1.931293,-2.340164,2.143405,75,105,80,105,true
-2.340164,2.143405,-2.144449,2.339208,80,105,85,105,true
-2.144449,2.339208,-1.987561,2.837183,85,105,85,120,true
-1.987561,2.837183,-1.707132,3.277584,85,120,85,135,true
-1.707132,3.277584,-1.322275,3.630399,85,135,85,150,true
-1.322275,3.630399,-0.8592159,3.871584,85,150,85,180,true
-0.8592159,3.871584,-0.3495119,3.984702,85,180,85,180,true
-0.3495119,3.984702,0.172101,3.962044,85,180,85,195,true
0.172101,3.962044,0.6700767,3.805155,85,195,85,225,true
0.6700767,3.805155,1.110477,3.524727,85,225,85,225,true
1.110477,3.524727,0.8020519,3.607433,85,225,85,225,true
0.8020519,3.607433,0.4866312,3.663338,85,225,80,225,true
0.4866312,3.663338,0.1667373,3.691756,80,225,75,225,true
0.1667373,3.691756,-0.1550312,3.692266,75,225,70,225,true
-0.1550312,3.692266,-0.4760335,3.664731,70,225,65,225,true
-0.4760335,3.664731,-0.7936231,3.609297,65,225,60,225,true
-0.7936231,3.609297,-1.105171,3.526394,60,225,55,225,true
-1.105171,3.526394,-1.626818,3.504522,55,225,55,210,true
-1.626818,3.504522,-2.125028,3.348382,55,210,55,195,true
-2.125028,3.348382,-2.56585,3.068617,55,195,55,180,true
-2.56585,3.068617,-2.289176,3.280195,55,180,60,180,true
-2.289176,3.280195,-1.994764,3.46712,60,180,65,180,true
-1.994764,3.46712,-1.68499,3.627783,65,180,70,180,true
-1.68499,3.627783,-1.36808,3.758771,70,180,70,180,true
-1.36808,3.758771,-1.831193,3.517691,70,180,70,180,true
-1.831193,3.517691,-2.216129,3.164962,70,180,70,165,true
-2.216129,3.164962,-2.496656,2.724623,70,165,70,135,true
-2.496656,2.724623,-2.653656,2.226683,70,135,70,135,true
-2.653656,2.226683,-2.676429,1.705075,70,135,70,120,true
-2.676429,1.705075,-2.563426,1.195346,70,120,70,105,true
-2.563426,1.195346,-2.657852,0.9673804,70,105,70,105,true
-2.657852,0.9673804,-2.377327,0.5270417,70,105,70,90,true
-2.377327,0.5270417,-1.992391,0.1743126,70,90,70,75,true
-1.992391,0.1743126,-2.000001,0.0006672144,70,75,65,75,true
-2.000001,0.0006672144,-1.992478,-0.1733145,65,75,60,75,true
-1.992478,-0.1733145,-1.96981,-0.3462003,60,75,55,75,true
-1.96981,-0.3462003,-1.932141,-0.5165625,55,75,50,75,true
-1.932141,-0.5165625,-1.879768,-0.6829915,50,75,45,75,true
-1.879768,-0.6829915,-2.37762,-0.5257134,45,75,45,90,true
-2.37762,-0.5257134,-2.817802,-0.244941,45,90,45,105,true
-2.817802,-0.244941,-3.170317,0.1401923,45,105,45,120,true
-3.170317,0.1401923,-3.411139,0.6034398,45,120,45,135,true
-3.411139,0.6034398,-3.523858,1.113232,45,135,45,150,true
-3.523858,1.113232,-3.500793,1.634827,45,150,45,165,true
-3.500793,1.634827,-3.343515,2.132679,45,165,45,180,true
-3.343515,2.132679,-3.062742,2.572861,45,180,45,195,true
-3.062742,2.572861,-2.677609,2.925375,45,195,45,210,true
-2.677609,2.925375,-2.214361,3.166198,45,210,45,225,true
-2.214361,3.166198,-1.704572,3.278917,45,225,45,225,true
-1.704572,3.278917,-1.412496,3.414925,45,225,50,225,true
-1.412496,3.414925,-1.10949,3.525038,50,225,55,225,true
-1.10949,3.525038,-0.7998562,3.607921,55,225,55,225,true
-0.7998562,3.607921,-1.321464,3.630695,55,225,55,210,true
-1.321464,3.630695,-1.831193,3.51769,55,210,55,195,true
-1.831193,3.51769,-2.294306,3.276609,55,195,55,180,true
-2.294306,3.276609,-2.679242,2.92388,55,180,55,165,true
-2.679242,2.92388,-2.959768,2.483541,55,165,55,150,true
-2.959768,2.483541,-3.116769,1.985601,55,150,55,135,true
-3.116769,1.985601,-3.139543,1.463993,55,135,55,120,true
-3.139543,1.463993,-3.026539,0.9542644,55,120,55,105,true
-3.026539,0.9542644,-2.785457,0.4911511,55,105,55,90,true
-2.785457,0.4911511,-2.432728,0.1062155,55,90,55,75,true
-2.432728,0.1062155,-1.992391,-0.1743107,55,75,55,75,true
-1.992391,-0.1743107,-2.000001,-0.0006651878,55,75,60,75,true
-2.000001,-0.0006651878,-1.992478,0.1733164,60,75,65,75,true
-1.992478,0.1733164,-1.96981,0.3462021,65,75,70,75,true
-1.96981,0.3462021,-1.932141,0.5165639,70,75,75,75,true
-1.932141,0.5165639,-1.879768,0.6829934,75,75,80,75,true
-1.879768,0.6829934,-1.932141,0.516562,80,75,75,75,true
-1.932141,0.516562,-1.96981,0.3461989,75,75,70,75,true
-1.96981,0.3461989,-1.992488,0.1732008,70,75,65,75,true
-1.992488,0.1732008,-2.000001,-0.001114845,65,75,60,75,true
-2.000001,-0.001114845,-1.992293,-0.1754223,60,75,55,75,true
-1.992293,-0.1754223,-1.969423,-0.3483946,55,75,50,75,true
-1.969423,-0.3483946,-1.931564,-0.5187155,50,75,45,75,true
-1.931564,-0.5187155,-1.879005,-0.6850883,45,75,40,75,true
-1.879005,-0.6850883,-1.812848,-0.8447421,40,75,40,75,true
-1.812848,-0.8447421,-1.732881,-0.9985646,40,75,35,75,true
-1.732881,-0.9985646,-1.639639,-1.145246,35,75,30,75,true
-1.639639,-1.145246,-1.533801,-1.283534,30,75,25,75,true
-1.533801,-1.283534,-1.416177,-1.412249,25,75,20,75,true
-1.416177,-1.412249,-1.287703,-1.530303,20,75,15,75,true
-1.287703,-1.530303,-1.149426,-1.636712,15,75,10,75,true
-1.149426,-1.636712,-0.7086982,-1.356797,10,75,10,60,true
-0.7086982,-1.356797,-0.8240424,-1.290001,10,60,15,60,true
-0.8240424,-1.290001,-0.9332718,-1.213323,15,60,20,60,true
-0.9332718,-1.213323,-1.03547,-1.127365,20,60,25,60,true
-1.03547,-1.127365,-1.128577,-1.034149,25,60,25,60,true
-1.128577,-1.034149,-0.6654639,-0.7930683,25,60,25,45,true
-0.6654639,-0.7930683,-0.2805275,-0.4403397,25,45,25,30,true
-0.2805275,-0.4403397,-4.799343E-07,-1.029222E-06,25,30,25,15,true
-4.799343E-07,-1.029222E-06,0.1569998,0.4979391,25,15,25,360,true
0.1569998,0.4979391,0.1797741,1.019547,25,360,25,345,true
0.1797741,1.019547,0.0667704,1.529276,25,345,25,330,true
0.0667704,1.529276,-0.1743106,1.992389,25,330,25,315,true
-0.1743106,1.992389,-0.5270392,2.377325,25,315,25,300,true
-0.5270392,2.377325,-0.9673778,2.657852,25,300,25,285,true
-0.9673778,2.657852,-1.465319,2.814852,25,285,25,255,true
-1.465319,2.814852,-1.214412,2.931852,25,255,35,255,true
-1.214412,2.931852,-0.9542632,3.026538,35,255,40,255,true
-0.9542632,3.026538,-0.6868516,3.098191,40,255,45,255,true
-0.6868516,3.098191,-0.4142129,3.146265,45,255,45,255,true
-0.4142129,3.146265,-0.141061,3.170277,45,255,50,255,true
-0.141061,3.170277,0.1340165,3.170583,50,255,55,255,true
0.1340165,3.170583,0.4087831,3.146975,55,255,60,255,true
0.4087831,3.146975,0.6809798,3.099487,60,255,65,255,true
0.6809798,3.099487,0.9483522,3.028396,65,255,70,255,true
0.9483522,3.028396,1.208684,2.934218,70,255,75,255,true
1.208684,2.934218,1.45982,2.817708,75,255,80,255,true
1.45982,2.817708,1.178434,3.257499,80,255,80,240,true
1.178434,3.257499,0.7928096,3.609476,80,240,80,225,true
0.7928096,3.609476,0.329227,3.849652,80,225,80,210,true
0.329227,3.849652,-0.1807218,3.96166,80,210,80,195,true
-0.1807218,3.96166,-0.7022837,3.937867,80,195,80,180,true
-0.7022837,3.937867,-1.042819,3.861675,80,180,75,180,true
-1.042819,3.861675,-1.375418,3.756093,75,180,70,180,true
-1.375418,3.756093,-1.694558,3.623324,70,180,65,180,true
-1.694558,3.623324,-2.001993,3.462951,65,180,60,180,true
-2.001993,3.462951,-2.295104,3.27605,60,180,55,180,true
-2.295104,3.27605,-2.571388,3.063979,55,180,50,180,true
-2.571388,3.063979,-2.82849,2.828365,50,180,45,180,true
-2.82849,2.828365,-3.064236,2.571083,45,180,40,180,true
-3.064236,2.571083,-3.276608,2.294307,40,180,35,180,true
-3.276608,2.294307,-3.51769,1.831194,35,180,35,180,true
-3.51769,1.831194,-3.630694,1.321465,35,180,35,150,true
-3.630694,1.321465,-3.60792,0.7998571,35,150,35,135,true
-3.60792,0.7998571,-3.450921,0.3019166,35,135,35,120,true
-3.450921,0.3019166,-3.170393,-0.1384223,35,120,35,105,true
-3.170393,-0.1384223,-2.785457,-0.4911513,35,105,35,90,true
-2.785457,-0.4911513,-2.322346,-0.7322319,35,90,35,90,true
-2.322346,-0.7322319,-2.250465,-0.9299781,35,90,35,90,true
-2.250465,-0.9299781,-2.161474,-1.121375,35,90,30,90,true
-2.161474,-1.121375,-2.055954,-1.304802,30,90,25,90,true
-2.055954,-1.304802,-1.934659,-1.478698,25,90,20,90,true
-1.934659,-1.478698,-1.798514,-1.641585,20,90,15,90,true
-1.798514,-1.641585,-1.648598,-1.792088,15,90,10,90,true
-1.648598,-1.792088,-1.486133,-1.928954,10,90,5,90,true
-1.486133,-1.928954,-1.003382,-1.730096,5,90,5,75,true
-1.003382,-1.730096,-0.5885475,-1.413067,5,75,5,60,true
-0.5885475,-1.413067,-0.7094648,-1.356395,5,60,10,60,true
-0.7094648,-1.356395,-0.8249827,-1.289399,10,60,15,60,true
-0.8249827,-1.289399,-0.9332204,-1.213362,15,60,20,60,true
-0.9332204,-1.213362,-1.034798,-1.12798,20,60,25,60,true
-1.034798,-1.12798,-1.128828,-1.033874,25,60,30,60,true
-1.128828,-1.033874,-1.214485,-0.9317573,30,60,35,60,true
-1.214485,-0.9317573,-1.291026,-0.8224342,35,60,40,60,true
-1.291026,-0.8224342,-1.357794,-0.7067839,40,60,45,60,true
-1.357794,-0.7067839,-1.414214,-0.5857863,45,60,50,60,true
-1.414214,-0.5857863,-0.8965757,-0.517638,50,60,50,45,true
-0.8965757,-0.517638,-0.4142138,-0.3178373,50,45,50,30,true
-0.4142138,-0.3178373,-6.842914E-08,-6.842912E-08,50,30,50,15,true
-6.842914E-08,-6.842912E-08,0.3178373,0.4142136,50,15,50,345,true
0.3178373,0.4142136,0.5176384,0.8965756,50,345,50,330,true
0.5176384,0.8965756,0.5857868,1.414214,50,330,50,315,true
0.5857868,1.414214,0.5176384,1.931852,50,315,50,300,true
0.5176384,1.931852,0.3178374,2.414214,50,300,50,285,true
0.3178374,2.414214,-5.960467E-08,2.828429,50,285,50,270,true
-5.960467E-08,2.828429,-0.4142144,3.146266,50,270,50,255,true
-0.4142144,3.146266,-0.8965747,3.346066,50,255,50,240,true
-0.8965747,3.346066,-0.6015355,3.411475,50,240,50,240,true
-0.6015355,3.411475,-0.3019156,3.450921,50,240,55,240,true
-0.3019156,3.450921,0.138423,3.170393,55,240,55,255,true
0.138423,3.170393,-0.1382461,3.170401,55,255,55,255,true
-0.1382461,3.170401,-0.4140408,3.146287,55,255,50,255,true
-0.4140408,3.146287,-0.6866842,3.098228,50,255,45,255,true
-0.6866842,3.098228,-0.2463607,2.817677,45,255,45,270,true
-0.2463607,2.817677,0.1063475,2.432722,45,270,45,285,true
0.1063475,2.432722,0.3474035,1.969596,45,285,45,315,true
0.3474035,1.969596,0.4603797,1.459861,45,315,45,315,true
0.4603797,1.459861,0.4375775,0.9382547,45,315,45,330,true
0.4375775,0.9382547,0.2805504,0.4403231,45,330,45,360,true
0.2805504,0.4403231,-4.214719E-07,-5.022353E-07,45,360,45,15,true
-4.214719E-07,-5.022353E-07,-0.3849557,-0.3527083,45,15,45,30,true
-0.3849557,-0.3527083,-0.8480812,-0.5937641,45,30,45,45,true
-0.8480812,-0.5937641,-1.357815,-0.7067405,45,45,45,45,true
-1.357815,-0.7067405,-1.413757,-0.5868866,45,45,45,45,true
-1.413757,-0.5868866,-1.45927,-0.4622496,45,45,50,45,true
-1.45927,-0.4622496,-1.493893,-0.3338088,50,45,55,45,true
-1.493893,-0.3338088,-1.517267,-0.2025938,55,45,60,45,true
-1.517267,-0.2025938,-1.529147,-0.06967199,60,45,65,45,true
-1.529147,-0.06967199,-1.5294,0.06386662,65,45,70,45,true
-1.5294,0.06386662,-1.518014,0.1969221,70,45,75,45,true
-1.518014,0.1969221,-1.93283,0.5139736,75,45,75,75,true
-1.93283,0.5139736,-1.970271,0.3435602,75,75,70,75,true
-1.970271,0.3435602,-1.992717,0.1705323,70,75,65,75,true
-1.992717,0.1705323,-1.999997,-0.003793597,65,75,60,75,true
-1.999997,-0.003793597,-1.992055,-0.1780899,60,75,55,75,true
-1.992055,-0.1780899,-1.968953,-0.3510311,55,75,50,75,true
-1.968953,-0.3510311,-1.930867,-0.521301,50,75,45,75,true
-1.930867,-0.521301,-1.878085,-0.6876035,45,75,40,75,true
-1.878085,-0.6876035,-1.81171,-0.8471768,40,75,35,75,true
-1.81171,-0.8471768,-1.731532,-1.000899,35,75,30,75,true
-1.731532,-1.000899,-1.63809,-1.147459,30,75,25,75,true
-1.63809,-1.147459,-1.532063,-1.285607,25,75,20,75,true
-1.532063,-1.285607,-1.414263,-1.414165,20,75,20,75,true
-1.414263,-1.414165,-1.285628,-1.532045,20,75,15,75,true
-1.285628,-1.532045,-1.147206,-1.638267,15,75,10,75,true
-1.147206,-1.638267,-1.645151,-1.795251,10,75,10,75,true
-1.645151,-1.795251,-2.16676,-1.818008,10,75,10,90,true
-2.16676,-1.818008,-2.316695,-1.62263,10,90,10,90,true
-2.316695,-1.62263,-2.449222,-1.414678,10,90,15,90,true
-2.449222,-1.414678,-2.5632,-1.195829,15,90,20,90,true
-2.5632,-1.195829,-2.657671,-0.9678781,20,90,25,90,true
-2.657671,-0.9678781,-3.098063,-0.6874337,25,90,25,120,true
-3.098063,-0.6874337,-3.450863,-0.3025639,25,120,25,135,true
-3.450863,-0.3025639,-3.692032,0.1605036,25,135,25,135,true
-3.692032,0.1605036,-3.805131,0.6702111,25,135,25,150,true
-3.805131,0.6702111,-3.782455,1.191823,25,150,25,165,true
-3.782455,1.191823,-3.625549,1.689793,25,165,25,180,true
-3.625549,1.689793,-3.345105,2.130184,25,180,25,195,true
-3.345105,2.130184,-2.960235,2.482985,25,195,25,210,true
-2.960235,2.482985,-2.497168,2.724154,25,210,25,225,true
-2.497168,2.724154,-1.98746,2.837254,25,225,25,240,true
-1.98746,2.837254,-1.465847,2.814577,25,240,25,255,true
-1.465847,2.814577,-1.705577,2.67611,25,255,20,255,true
-1.705577,2.67611,-1.931852,2.517638,20,255,20,255,true
-1.931852,2.517638,-2.44949,2.449491,20,255,20,240,true
-2.44949,2.449491,-2.226681,2.653656,20,240,25,240,true
-2.226681,2.653656,-1.705073,2.67643,25,240,25,255,true
-1.705073,2.67643,-1.195346,2.563426,25,255,25,270,true
-1.195346,2.563426,-1.414217,2.449489,25,270,15,270,true
-1.414217,2.449489,-1.62232,2.316912,15,270,10,270,true
-1.62232,2.316912,-2.143928,2.339686,10,270,10,255,true
-2.143928,2.339686,-2.653656,2.226682,10,255,10,240,true
-2.653656,2.226682,-3.116769,1.985601,10,240,10,225,true
-3.116769,1.985601,-3.501705,1.632871,10,225,10,210,true
-3.501705,1.632871,-3.782232,1.192533,10,210,10,195,true
-3.782232,1.192533,-3.939231,0.6945927,10,195,10,180,true
-3.939231,0.6945927,-3.962005,0.172986,10,180,10,180,true
-3.962005,0.172986,-3.931852,0.5176406,10,180,20,180,true
-3.931852,0.5176406,-3.871775,0.8583534,20,180,25,180,true
-3.871775,0.8583534,-3.849001,0.3367453,25,180,25,165,true
-3.849001,0.3367453,-3.692002,-0.161195,25,165,25,150,true
-3.692002,-0.161195,-3.411475,-0.6015337,25,150,25,135,true
-3.411475,-0.6015337,-3.02654,-0.954263,25,135,25,120,true
-3.02654,-0.954263,-2.93192,-1.21425,25,120,20,120,true
-2.93192,-1.21425,-2.814935,-1.465163,20,120,15,120,true
-2.814935,-1.465163,-2.676523,-1.704929,15,120,10,120,true
-2.676523,-1.704929,-3.139623,-1.463822,10,120,10,135,true
-3.139623,-1.463822,-3.524539,-1.111072,10,135,10,150,true
-3.524539,-1.111072,-3.805042,-0.6707184,10,150,10,165,true
-3.805042,-0.6707184,-3.962015,-0.1727705,10,165,10,165,true
-3.962015,-0.1727705,-3.805042,-0.6707189,10,165,10,150,true
-3.805042,-0.6707189,-3.848963,-0.3371756,10,150,10,150,true
-3.848963,-0.3371756,-3.863703,-0.0006477833,10,150,15,150,true
-3.863703,-0.0006477833,-3.849057,0.3360989,15,150,20,150,true
-3.849057,0.3360989,-3.805117,0.6702938,20,150,25,150,true
-3.805117,0.6702938,-3.78243,1.191905,25,150,25,165,true
-3.78243,1.191905,-3.625512,1.689872,25,165,25,180,true
